Date,IEF
2022-09-09,0.213777202070643
2022-09-12,0.2778835342232262
2022-09-13,-0.3954527872247803
2022-09-14,-0.2319874949279893
2022-09-15,-0.16132877836190007
2022-09-16,-0.323335585366518
2022-09-19,-0.28778146481957473
2022-09-20,0.04610110804779821
2022-09-21,-0.36573891404962855
2022-09-22,-0.37899352095297734
2022-09-23,0.3311102361314607
2022-09-26,0.9536090779368196
2022-09-27,-0.7079086685846943
2022-09-28,1.247621218019599
2022-09-29,-0.7501872323963037
2022-09-30,0.6675918043055709
2022-10-03,-0.8646689771222735
2022-10-04,0.3953465840552046
2022-10-05,-0.24531381475591407
2022-10-06,0.15310283809439618
2022-10-07,-0.3520331685420601
2022-10-10,0.7508122533647195
2022-10-11,0.8503901196164159
2022-10-12,-0.9104820884833733
2022-10-13,-0.8037782381111958
2022-10-14,0.7293555471517316
2022-10-17,-0.8011386657952639
2022-10-18,0.5861201515638353
2022-10-19,-0.5124610661985215
2022-10-20,0.5642600070775805
2022-10-21,-0.4559194872518054
2022-10-24,0.47234589780602154
2022-10-25,0.45278526087398274
2022-10-26,-0.22796069362070048
2022-10-27,0.10983346234985347
2022-10-28,-0.09499177857674668
2022-10-31,-0.04005291941045952
2022-11-01,0.022235745303440302
2022-11-02,-0.030668999332269742
2022-11-03,0.035741711878469196
2022-11-04,0.09281606838507817
2022-11-07,-0.18465733731174017
2022-11-08,-0.34613885226597263
2022-11-09,0.3080763195767795
2022-11-10,0.04715394263003314
2022-11-11,-0.5679617716323844
2022-11-14,-0.5609861854850531
2022-11-15,0.6016156268942732
2022-11-16,0.468609262102345
2022-11-17,-0.4911898192849593
2022-11-18,0.5153539515807825
2022-11-21,0.45377217893841326
2022-11-22,-0.5821890661327804
2022-11-23,0.7315717807469334
2022-11-24,-0.7315717807469334
2022-11-25,0.8359900763154742
2022-11-28,0.6165839757322131
2022-11-29,-0.6908444792188019
2022-11-30,0.7609410462773712
2022-12-01,0.8277276300486134
2022-12-02,-0.8614918219049672
2022-12-05,-0.807676053106789
2022-12-06,-0.6846543390622526
2022-12-07,0.359349229068445
2022-12-08,-0.3370580219183865
2022-12-09,-0.42964235647348914
2022-12-12,0.1658719035698516
2022-12-13,0.010148599270404235
2022-12-14,-0.49488677362785205
2022-12-15,0.6398327336053345
2022-12-16,-0.47251772385441126
2022-12-19,0.5095565183991817
2022-12-20,-0.544167982831357
2022-12-21,0.7387960566641845
2022-12-22,-0.9101650412395451
2022-12-23,-0.6932786247578445
2022-12-26,0.6932786247578445
2022-12-27,-0.8446000058402288
2022-12-28,0.8275569474439965
2022-12-29,0.7146256266020724
2022-12-30,-0.7906093332600154
2023-01-02,0.7906093332600154
2023-01-03,0.5728454248711793
2023-01-04,-0.5458187407148299
2023-01-05,-0.7362662729306919
2023-01-06,0.5502333789983574
2023-01-09,0.7226865031912679
2023-01-10,-0.6880437386973817
2023-01-11,0.8798700239936477
2023-01-12,0.757152703284376
2023-01-13,-1.0919631527116493
2023-01-16,-1.0919631527116493
2023-01-17,-1.098690832552054
2023-01-18,1.083002315206313
2023-01-19,-0.9410607907582412
2023-01-20,-1.0015748089135539
2023-01-23,1.059444466068971
2023-01-24,1.075141497202125
2023-01-25,1.042855092869114
2023-01-26,-1.1277229822305843
2023-01-27,-1.1785640138863078
2023-01-30,1.0467116128637992
2023-01-31,0.972757571209955
2023-02-01,-1.0609011674292865
2023-02-02,1.3195654090596736
2023-02-03,-1.3175327662463878
2023-02-06,1.155586883619811
2023-02-07,1.0668471956272403
2023-02-08,1.1329111847439761
2023-02-09,1.052767515747056
2023-02-10,-0.8746357872772395
2023-02-13,0.787782073089795
2023-02-14,0.9310999774005955
2023-02-15,-1.127455443493992
2023-02-16,-1.2827088842225507
2023-02-17,0.9114218328165833
2023-02-20,0.9114218328165833
2023-02-21,-0.7806955290185515
2023-02-22,0.5192175178151816
2023-02-23,0.7179375651679939
2023-02-24,-0.8035597832406237
2023-02-27,0.7138684243316724
2023-02-28,-0.8877852560026234
2023-03-01,0.9602328245436946
2023-03-02,-0.8480123201730572
2023-03-03,0.9841338318678283
2023-03-06,-1.037977951049504
2023-03-07,-1.1687715197532589
2023-03-08,0.9277807053334326
2023-03-09,-1.0016766647137445
2023-03-10,0.3771874826779136
2023-03-13,0.16959535588830066
2023-03-14,0.18195670346609416
2023-03-15,-0.14096797859076737
2023-03-16,0.3433456003373564
2023-03-17,0.2783242338088403
2023-03-20,-0.31462434917500404
2023-03-21,0.18261548308122777
2023-03-22,0.48235310738573856
2023-03-23,0.47911895429970186
2023-03-24,0.34160814507853665
2023-03-27,-0.4368313401348507
2023-03-28,0.6900610463939832
2023-03-29,0.8675617623037637
2023-03-30,0.8913987350731739
2023-03-31,0.8569803908649407
2023-04-03,-0.7574988495214566
2023-04-04,0.9354032015447233
2023-04-05,0.7774292279126016
2023-04-06,-0.7383657372381951
2023-04-07,-0.7383657372381951
2023-04-10,-0.7867864330269674
2023-04-11,-0.7867864330269674
2023-04-12,-0.7867864330269674
2023-04-13,-0.7867864330269674
2023-04-14,-0.7867864330269674
2023-04-17,-0.7867864330269674
2023-04-18,-0.7867864330269674
2023-04-19,-0.7867864330269674
2023-04-20,-0.7867864330269674
2023-04-21,-0.7867864330269674
2023-04-24,-0.7867864330269674
2023-04-25,-0.7867864330269674
2023-04-26,-0.7867864330269674
2023-04-27,-0.7867864330269674
2023-04-28,-0.7867864330269674
2023-05-01,-0.7867864330269674
2023-05-02,-0.7867864330269674
2023-05-03,-0.7867864330269674
2023-05-04,-0.7867864330269674
2023-05-05,-0.7867864330269674
2023-05-08,-0.7867864330269674
2023-05-09,-0.7867864330269674
2023-05-10,-0.7867864330269674
2023-05-11,-0.7867864330269674
2023-05-12,-0.7867864330269674
2023-05-15,-0.7867864330269674
2023-05-16,-0.7867864330269674
2023-05-17,-0.7867864330269674
2023-05-18,-0.7867864330269674
2023-05-19,-0.7867864330269674
2023-05-22,-0.7867864330269674
2023-05-23,-0.7867864330269674
2023-05-24,-0.7867864330269674
2023-05-25,-0.7867864330269674
2023-05-26,-0.7867864330269674
2023-05-29,-0.7867864330269674
2023-05-30,-0.7867864330269674
2023-05-31,-0.7867864330269674
